edge_id,node_name,time_slot,edge_name_description,group_name,role
834,Green Guardians,2040-10-12 10:59:00,"Green Guardians, Reef Guardian reporting. We've been denied access to Nemo Reef despite our conservation mandate. Port Authority blocked us citing closure orders. I've filed formal protests with City Council. Requesting organizational backing on this obstruction of environmental oversight.",4,vessel
836,Green Guardians,2040-10-12 11:02:00,"Horizon, Green Guardians HQ. Excellent work gathering evidence of unregistered vessels and mining equipment. Hold off on press conference for now - we'll present everything at tomorrow's Council meeting first. Continue monitoring and stay safe.",4,vessel
836,Horizon,2040-10-12 11:02:00,"Horizon, Green Guardians HQ. Excellent work gathering evidence of unregistered vessels and mining equipment. Hold off on press conference for now - we'll present everything at tomorrow's Council meeting first. Continue monitoring and stay safe.",4,vessel
838,Horizon,2040-10-12 11:05:00,"EcoVigil, Horizon here. We've documented extensive evidence of mining equipment at Nemo Reef - seabed drills, extraction pumps, and 7 unregistered vessels. Could you help amplify this information through your public channels? The closure appears deliberately misleading.",4,vessel
838,EcoVigil,2040-10-12 11:05:00,"EcoVigil, Horizon here. We've documented extensive evidence of mining equipment at Nemo Reef - seabed drills, extraction pumps, and 7 unregistered vessels. Could you help amplify this information through your public channels? The closure appears deliberately misleading.",4,vessel
840,V. Miesel Shipping,2040-10-12 11:07:00,"V. Miesel Shipping, Paackland Harbor here. Be advised that Nemo Reef is under mandatory closure starting tomorrow 0600 hours for 3 days. All shipping routes must avoid the area and 500-meter buffer zone. Strict enforcement in effect.",4,vessel
840,V. Miesel Shipping,2040-10-12 11:07:00,"V. Miesel Shipping, Paackland Harbor here. Be advised that Nemo Reef is under mandatory closure starting tomorrow 0600 hours for 3 days. All shipping routes must avoid the area and 500-meter buffer zone. Strict enforcement in effect.",4,vessel
841,V. Miesel Shipping,2040-10-12 11:09:00,V. Miesel HQ to Rodriguez. Need immediate verification of all permits for Nemo Reef operations before 0600 closure. Double-check #CR-7844 documentation and ensure Neptune has everything necessary. Report any discrepancies within 3 hours.,4,vessel
841,Rodriguez,2040-10-12 11:09:00,V. Miesel HQ to Rodriguez. Need immediate verification of all permits for Nemo Reef operations before 0600 closure. Double-check #CR-7844 documentation and ensure Neptune has everything necessary. Report any discrepancies within 3 hours.,4,pseudonym
842,Small Fry,2040-10-12 11:11:00,"Davis, Small Fry here. Have verified permit #CR-7844 per V. Miesel request. All documentation appears in order for tomorrow's operation. Will you be confirming final details with the Boss tonight? Need anything from me for the 0600 security team?",4,pseudonym
842,Davis,2040-10-12 11:11:00,"Davis, Small Fry here. Have verified permit #CR-7844 per V. Miesel request. All documentation appears in order for tomorrow's operation. Will you be confirming final details with the Boss tonight? Need anything from me for the 0600 security team?",4,person
844,Davis,2040-10-12 11:14:00,Davis here to V. Miesel Shipping. Crew reallocation from Remora to Neptune underway as requested. Will maintain confidentiality regarding permit #CR-7844. Security team arrives 0600 tomorrow. Meeting Nadia tonight to finalize documentation.,4,person
844,V. Miesel Shipping,2040-10-12 11:14:00,Davis here to V. Miesel Shipping. Crew reallocation from Remora to Neptune underway as requested. Will maintain confidentiality regarding permit #CR-7844. Security team arrives 0600 tomorrow. Meeting Nadia tonight to finalize documentation.,4,vessel
845,Davis,2040-10-12 11:14:00,Davis here to V. Miesel Shipping. Crew reallocation from Remora to Neptune underway as requested. Will maintain confidentiality regarding permit #CR-7844. Security team arrives 0600 tomorrow. Meeting Nadia tonight to finalize documentation.,4,person
845,Nadia Conti,2040-10-12 11:14:00,Davis here to V. Miesel Shipping. Crew reallocation from Remora to Neptune underway as requested. Will maintain confidentiality regarding permit #CR-7844. Security team arrives 0600 tomorrow. Meeting Nadia tonight to finalize documentation.,4,pseudonym
846,V. Miesel Shipping,2040-10-12 11:17:00,V. Miesel HQ to Nadia. Need your immediate confirmation that all documentation for permit #CR-7844 is finalized before tomorrow's 0600 Nemo Reef closure. Davis mentioned meeting you tonight. Any complications we should be aware of?,4,vessel
846,Nadia Conti,2040-10-12 11:17:00,V. Miesel HQ to Nadia. Need your immediate confirmation that all documentation for permit #CR-7844 is finalized before tomorrow's 0600 Nemo Reef closure. Davis mentioned meeting you tonight. Any complications we should be aware of?,4,pseudonym
847,Nadia Conti,2040-10-12 11:19:00,This is Nadia. Documentation for permit #CR-7844 is complete. Meeting The Middleman at 2100 to handle final details. Recommend accelerating timeline due to EcoVigil's ROV approval. Shifting operations from southwest immediately. Will update after meeting.,4,pseudonym
847,V. Miesel Shipping,2040-10-12 11:19:00,This is Nadia. Documentation for permit #CR-7844 is complete. Meeting The Middleman at 2100 to handle final details. Recommend accelerating timeline due to EcoVigil's ROV approval. Shifting operations from southwest immediately. Will update after meeting.,4,vessel
849,Sentinel,2040-10-12 11:20:00,"Oceanus EPA, this is Sentinel. Formally filing complaint regarding Nemo Reef closure. Our comprehensive water quality tests show normal parameters with no environmental hazards. Request immediate review of closure justification and transparency in decision-making process.",4,vessel
849,Oceanus City Council,2040-10-12 11:20:00,"Oceanus EPA, this is Sentinel. Formally filing complaint regarding Nemo Reef closure. Our comprehensive water quality tests show normal parameters with no environmental hazards. Request immediate review of closure justification and transparency in decision-making process.",4,vessel
850,Remora,2040-10-12 11:35:00,"Mako, Remora here. Final equipment check complete. Tourism facade maintained with minimal visibility. All reassigned crew briefed on Delta-3 protocols. Weather conditions optimal for morning operations. Requesting confirmation of exact security team integration point at harbor entrance.",4,vessel
850,Mako,2040-10-12 11:35:00,"Mako, Remora here. Final equipment check complete. Tourism facade maintained with minimal visibility. All reassigned crew briefed on Delta-3 protocols. Weather conditions optimal for morning operations. Requesting confirmation of exact security team integration point at harbor entrance.",4,vessel
851,V. Miesel Shipping,2040-10-12 12:52:00,"V. Miesel HQ to Neptune. Harbor closure timeline confirmed for 0600 tomorrow, lasting 3 days. Maintain Delta-3 encryption. Nadia securing final documentation for permit #CR-7844. Davis bringing additional crew and security team. Proceed as planned.",4,vessel
851,Neptune,2040-10-12 12:52:00,"V. Miesel HQ to Neptune. Harbor closure timeline confirmed for 0600 tomorrow, lasting 3 days. Maintain Delta-3 encryption. Nadia securing final documentation for permit #CR-7844. Davis bringing additional crew and security team. Proceed as planned.",4,vessel
852,Neptune,2040-10-12 12:55:00,Neptune to Remora. Final confirmation: operation proceeds at 0600. Maintain strict Delta-3 encryption and security protocols. Monitor conservation vessel movements closely. Davis bringing additional support team. All systems green for harbor closure. Report any deviations immediately.,4,vessel
852,Remora,2040-10-12 12:55:00,Neptune to Remora. Final confirmation: operation proceeds at 0600. Maintain strict Delta-3 encryption and security protocols. Monitor conservation vessel movements closely. Davis bringing additional support team. All systems green for harbor closure. Report any deviations immediately.,4,vessel
853,Davis,2040-10-12 12:56:00,"Davis, Remora here. What's your ETA with the additional support team? Need to coordinate integration with security at harbor entrance. Confirm you have all Delta-3 encryption keys and harbor closure protocols ready for 0600.",4,person
853,Remora,2040-10-12 12:56:00,"Davis, Remora here. What's your ETA with the additional support team? Need to coordinate integration with security at harbor entrance. Confirm you have all Delta-3 encryption keys and harbor closure protocols ready for 0600.",4,vessel
855,Defender,2040-10-12 12:57:00,Defender to Reef Guardian. Your access denial was per current maritime closure orders. All conservation vessels are restricted from Nemo Reef until further notice - no exceptions. This is standard protocol during the official closure period. Submit formal access requests through proper channels.,4,vessel
855,Reef Guardian,2040-10-12 12:57:00,Defender to Reef Guardian. Your access denial was per current maritime closure orders. All conservation vessels are restricted from Nemo Reef until further notice - no exceptions. This is standard protocol during the official closure period. Submit formal access requests through proper channels.,4,vessel
857,Reef Guardian,2040-10-12 12:59:00,"Seawatch, Reef Guardian here. Will cover southeast quadrant immediately. Have you encountered any Port Authority vessels during your surveillance? We need comprehensive documentation of all activities in the area for our protest filing.",4,vessel
857,Seawatch,2040-10-12 12:59:00,"Seawatch, Reef Guardian here. Will cover southeast quadrant immediately. Have you encountered any Port Authority vessels during your surveillance? We need comprehensive documentation of all activities in the area for our protest filing.",4,vessel
859,The Lookout,2040-10-13 08:10:00,"The Lookout here! Just spotted a pod of dolphins near the reef this morning - absolutely incredible! The conservation vessels are still monitoring, but the wildlife seems undisturbed. Are we still meeting for birdwatching tomorrow? Heard there might be some rare shearwaters passing through.",4,pseudonym
859,Sam,2040-10-13 08:10:00,"The Lookout here! Just spotted a pod of dolphins near the reef this morning - absolutely incredible! The conservation vessels are still monitoring, but the wildlife seems undisturbed. Are we still meeting for birdwatching tomorrow? Heard there might be some rare shearwaters passing through.",4,person
860,The Intern,2040-10-13 08:12:00,"The Lookout, it's The Intern. I'll be there for our birdwatching session tomorrow. Excited about those shearwaters! I've packed my underwater camera too - might catch some dolphin footage if we're lucky. Conservation activity updates?",4,pseudonym
860,The Lookout,2040-10-13 08:12:00,"The Lookout, it's The Intern. I'll be there for our birdwatching session tomorrow. Excited about those shearwaters! I've packed my underwater camera too - might catch some dolphin footage if we're lucky. Conservation activity updates?",4,pseudonym
862,The Lookout,2040-10-13 08:15:00,The Lookout here! Conservation vessels have increased activity - they're deploying underwater microphones around Nemo Reef now. Perfect conditions for our birdwatching tomorrow though! I've spotted three different osprey families near our usual spot. See you at 7!,4,pseudonym
862,Sam,2040-10-13 08:15:00,The Lookout here! Conservation vessels have increased activity - they're deploying underwater microphones around Nemo Reef now. Perfect conditions for our birdwatching tomorrow though! I've spotted three different osprey families near our usual spot. See you at 7!,4,person
864,The Intern,2040-10-13 08:17:00,"Mrs. Money, The Intern reporting. Conservation vessels have deployed underwater microphones around Nemo Reef. I've compiled all financial projections and photographic evidence as requested. Will arrive at our 0500 meeting with complete documentation. Anything else needed urgently?",4,pseudonym
864,Mrs. Money,2040-10-13 08:17:00,"Mrs. Money, The Intern reporting. Conservation vessels have deployed underwater microphones around Nemo Reef. I've compiled all financial projections and photographic evidence as requested. Will arrive at our 0500 meeting with complete documentation. Anything else needed urgently?",4,pseudonym
866,The Accountant,2040-10-13 08:19:00,"Boss, The Accountant here. Conservation vessels deploying underwater microphones around Nemo Reef. Meeting V. Miesel management at 10AM tomorrow. The Middleman confirms our 0500 meeting with enhanced encryption. Southwest clearance urgent after council pressure increased.",4,pseudonym
866,Boss,2040-10-13 08:19:00,"Boss, The Accountant here. Conservation vessels deploying underwater microphones around Nemo Reef. Meeting V. Miesel management at 10AM tomorrow. The Middleman confirms our 0500 meeting with enhanced encryption. Southwest clearance urgent after council pressure increased.",4,pseudonym
867,The Middleman,2040-10-13 08:19:00,"Boss, The Accountant here. Conservation vessels deploying underwater microphones around Nemo Reef. Meeting V. Miesel management at 10AM tomorrow. The Middleman confirms our 0500 meeting with enhanced encryption. Southwest clearance urgent after council pressure increased.",4,pseudonym
867,The Accountant,2040-10-13 08:19:00,"Boss, The Accountant here. Conservation vessels deploying underwater microphones around Nemo Reef. Meeting V. Miesel management at 10AM tomorrow. The Middleman confirms our 0500 meeting with enhanced encryption. Southwest clearance urgent after council pressure increased.",4,pseudonym
869,Davis,2040-10-13 08:21:00,"Davis, Nadia here. Need you to verify final equipment transport tonight at Nemo Reef. The Middleman reports increased surveillance. Ensure all operations follow encrypted protocols. Meet me at V. Miesel HQ tomorrow at 0900 to discuss contingency plans.",4,person
869,Nadia Conti,2040-10-13 08:21:00,"Davis, Nadia here. Need you to verify final equipment transport tonight at Nemo Reef. The Middleman reports increased surveillance. Ensure all operations follow encrypted protocols. Meet me at V. Miesel HQ tomorrow at 0900 to discuss contingency plans.",4,pseudonym
871,Remora,2040-10-13 08:40:00,"Remora, Mako here. Security team integration point confirmed at south dock maintenance entrance. Use clearance code Delta-3-Coral at 0600. Tourism facade remains priority during final equipment transfer. Weather conditions remain favorable for operation.",4,vessel
871,Mako,2040-10-13 08:40:00,"Remora, Mako here. Security team integration point confirmed at south dock maintenance entrance. Use clearance code Delta-3-Coral at 0600. Tourism facade remains priority during final equipment transfer. Weather conditions remain favorable for operation.",4,vessel
873,Remora,2040-10-13 08:42:00,"Davis, Remora here. Confirming night operations proceeding smoothly. Minimal comms maintained during equipment transfers. Conservation vessels at safe distance. Ready to receive your support team at south dock. Need your ETA for final coordination.",4,vessel
873,Davis,2040-10-13 08:42:00,"Davis, Remora here. Confirming night operations proceeding smoothly. Minimal comms maintained during equipment transfers. Conservation vessels at safe distance. Ready to receive your support team at south dock. Need your ETA for final coordination.",4,person
875,Horizon,2040-10-13 09:05:00,"Reef Guardian, Horizon here. Detecting unusual encrypted radio frequencies near Nemo Reef - appears to be coordinated vessel communications outside standard channels. Can you confirm similar signals from your position in east quadrant?",4,vessel
875,Reef Guardian,2040-10-13 09:05:00,"Reef Guardian, Horizon here. Detecting unusual encrypted radio frequencies near Nemo Reef - appears to be coordinated vessel communications outside standard channels. Can you confirm similar signals from your position in east quadrant?",4,vessel
877,Reef Guardian,2040-10-13 09:07:00,"Horizon, Reef Guardian responding. Confirming similar encrypted communications in southeast quadrant. This validates our suspicions of unauthorized activity during closure. Will triangulate signals and add to our documentation. Can you record frequency patterns for evidence?",4,vessel
877,Horizon,2040-10-13 09:07:00,"Horizon, Reef Guardian responding. Confirming similar encrypted communications in southeast quadrant. This validates our suspicions of unauthorized activity during closure. Will triangulate signals and add to our documentation. Can you record frequency patterns for evidence?",4,vessel
879,Horizon,2040-10-13 09:08:00,"Seawatch, Horizon here. Have recorded frequency patterns of encrypted communications as requested. Detecting multiple transmission clusters near west reef edge. Can coordinate triangulation with your position to pinpoint source vessels. Maintain radio silence except on secure channel.",4,vessel
879,Seawatch,2040-10-13 09:08:00,"Seawatch, Horizon here. Have recorded frequency patterns of encrypted communications as requested. Detecting multiple transmission clusters near west reef edge. Can coordinate triangulation with your position to pinpoint source vessels. Maintain radio silence except on secure channel.",4,vessel
881,Liam Thorne,2040-10-13 09:57:00,"Council, Liam Thorne here. I've redirected EcoVigil to the northern quadrant as requested. ROV deployment delayed until tomorrow afternoon. Western quadrant access remains restricted per protocol. Will provide full status report by 2200 hours.",4,person
881,Oceanus City Council,2040-10-13 09:57:00,"Council, Liam Thorne here. I've redirected EcoVigil to the northern quadrant as requested. ROV deployment delayed until tomorrow afternoon. Western quadrant access remains restricted per protocol. Will provide full status report by 2200 hours.",4,vessel
882,Oceanus City Council,2040-10-13 09:59:00,"Green Guardians, Oceanus City Council here. Your allegations are serious and unfounded. Tomorrow's meeting is postponed pending internal review. All documentation must be submitted through official channels for verification before any public discussion.",4,vessel
882,Green Guardians,2040-10-13 09:59:00,"Green Guardians, Oceanus City Council here. Your allegations are serious and unfounded. Tomorrow's meeting is postponed pending internal review. All documentation must be submitted through official channels for verification before any public discussion.",4,vessel
884,Haacklee Harbor,2040-10-13 11:44:00,Haacklee Harbor to Knowles. Your vessel is scheduled for departure at 22:00. Special clearance code Alpha-7-Delta has been issued for tonight's operation. Maintain radio silence after leaving the harbor. Confirm receipt.,4,vessel
884,Knowles,2040-10-13 11:44:00,Haacklee Harbor to Knowles. Your vessel is scheduled for departure at 22:00. Special clearance code Alpha-7-Delta has been issued for tonight's operation. Maintain radio silence after leaving the harbor. Confirm receipt.,4,vessel
886,Knowles,2040-10-13 11:45:00,Knowles to Haacklee Harbor. Confirming receipt of special clearance code Alpha-7-Delta. We will depart at 22:00 and maintain radio silence as instructed. All systems ready for tonight's operation.,4,vessel
886,Haacklee Harbor,2040-10-13 11:45:00,Knowles to Haacklee Harbor. Confirming receipt of special clearance code Alpha-7-Delta. We will depart at 22:00 and maintain radio silence as instructed. All systems ready for tonight's operation.,4,vessel
888,Haacklee Harbor,2040-10-13 11:47:00,Haacklee Harbor to Oceanus City Council. Update on Nemo Reef situation: Multiple vessels with special clearance codes departing tonight. Knowles confirmed 22:00 departure with radio silence protocol. Awaiting further instructions regarding increased night operations.,4,vessel
888,Oceanus City Council,2040-10-13 11:47:00,Haacklee Harbor to Oceanus City Council. Update on Nemo Reef situation: Multiple vessels with special clearance codes departing tonight. Knowles confirmed 22:00 departure with radio silence protocol. Awaiting further instructions regarding increased night operations.,4,vessel
890,Himark Harbor,2040-10-13 11:48:00,Himark Harbor to Neptune. Your personnel transport is scheduled for 0400 hours tomorrow. Please use clearance code ALPHA-937 for after-hours departure. Maintain radio silence during exit. Berth 14 reserved for your equipment loading.,4,vessel
890,Neptune,2040-10-13 11:48:00,Himark Harbor to Neptune. Your personnel transport is scheduled for 0400 hours tomorrow. Please use clearance code ALPHA-937 for after-hours departure. Maintain radio silence during exit. Berth 14 reserved for your equipment loading.,4,vessel
891,Neptune,2040-10-13 11:51:00,Neptune to Davis. Berth 14 is secured for equipment loading at 0400 hours. Your security team's arrival is confirmed. Use clearance code ALPHA-937 for harbor access. Delta-3 encryption mandatory for all communications.,4,vessel
891,Davis,2040-10-13 11:51:00,Neptune to Davis. Berth 14 is secured for equipment loading at 0400 hours. Your security team's arrival is confirmed. Use clearance code ALPHA-937 for harbor access. Delta-3 encryption mandatory for all communications.,4,person
893,Rodriguez,2040-10-13 11:55:00,"Rodriguez, Remora here. Need your navigation expertise for tonight's equipment transfer. Maintain radio silence during operation, using only essential hand signals. Conservation vessels observed at perimeter. Meet at south dock at 0200.",4,pseudonym
893,Remora,2040-10-13 11:55:00,"Rodriguez, Remora here. Need your navigation expertise for tonight's equipment transfer. Maintain radio silence during operation, using only essential hand signals. Conservation vessels observed at perimeter. Meet at south dock at 0200.",4,vessel
895,Reef Guardian,2040-10-13 12:14:00,"Sentinel, Reef Guardian here. Thank you for your surveillance report. Are these vessels displaying any identification? Request you continue monitoring and document any cargo transfers. This evidence is crucial for our case against this suspicious closure.",4,vessel
895,Sentinel,2040-10-13 12:14:00,"Sentinel, Reef Guardian here. Thank you for your surveillance report. Are these vessels displaying any identification? Request you continue monitoring and document any cargo transfers. This evidence is crucial for our case against this suspicious closure.",4,vessel
897,Sentinel,2040-10-13 12:15:00,"Mako, Sentinel here. Currently tracking four vessels operating near Nemo Reef at 02:30 hours despite closure. No identifying markers, running dark with minimal wake. Exchanging large equipment containers. Do you have aerial visibility to confirm identities?",4,vessel
897,Mako,2040-10-13 12:15:00,"Mako, Sentinel here. Currently tracking four vessels operating near Nemo Reef at 02:30 hours despite closure. No identifying markers, running dark with minimal wake. Exchanging large equipment containers. Do you have aerial visibility to confirm identities?",4,vessel
898,Mako,2040-10-13 12:17:00,"Sentinel, Mako here. No aerial visibility available. Those vessels are NOT part of our authorized operation. Maintain distance and continue observation only. Do not approach or make contact. Report any additional activity immediately.",4,vessel
898,Sentinel,2040-10-13 12:17:00,"Sentinel, Mako here. No aerial visibility available. Those vessels are NOT part of our authorized operation. Maintain distance and continue observation only. Do not approach or make contact. Report any additional activity immediately.",4,vessel
899,Reef Guardian,2040-10-13 12:20:00,"Reef Guardian, Sentinel here. Update on suspicious vessels: Four vessels now operating, still unidentified. They're transferring what appears to be drilling equipment. Water samples near their location show trace amounts of diesel fuel. Continuing documentation with night-vision photography.",4,vessel
899,Reef Guardian,2040-10-13 12:20:00,"Reef Guardian, Sentinel here. Update on suspicious vessels: Four vessels now operating, still unidentified. They're transferring what appears to be drilling equipment. Water samples near their location show trace amounts of diesel fuel. Continuing documentation with night-vision photography.",4,vessel
901,Green Guardians,2040-10-13 12:22:00,"Green Guardians, Reef Guardian reporting. Compiling evidence from multiple vessels shows unauthorized activity at Nemo Reef during closure - encrypted communications, equipment transfers, and fuel contamination. Request immediate regulatory intervention and press conference to challenge this clearly suspicious closure.",4,vessel
901,Green Guardians,2040-10-13 12:22:00,"Green Guardians, Reef Guardian reporting. Compiling evidence from multiple vessels shows unauthorized activity at Nemo Reef during closure - encrypted communications, equipment transfers, and fuel contamination. Request immediate regulatory intervention and press conference to challenge this clearly suspicious closure.",4,vessel
902,Green Guardians,2040-10-13 12:24:00,"Oceanus City Council, Green Guardians leadership here. We strongly protest the meeting postponement. Our evidence is substantial and time-sensitive. We demand an emergency session within 24 hours and will pursue legal action if environmental violations continue unaddressed.",4,vessel
902,Oceanus City Council,2040-10-13 12:24:00,"Oceanus City Council, Green Guardians leadership here. We strongly protest the meeting postponement. Our evidence is substantial and time-sensitive. We demand an emergency session within 24 hours and will pursue legal action if environmental violations continue unaddressed.",4,vessel
903,Oceanus City Council,2040-10-13 12:27:00,"Paackland Harbor, Oceanus City Council here. Implement immediate night operation protocols for vessels with special clearance codes. Maintain strict radio silence and expedite departures. Report any conservation vessels attempting documentation near Nemo Reef.",4,vessel
903,Paackland Harbor,2040-10-13 12:27:00,"Paackland Harbor, Oceanus City Council here. Implement immediate night operation protocols for vessels with special clearance codes. Maintain strict radio silence and expedite departures. Report any conservation vessels attempting documentation near Nemo Reef.",4,vessel
905,Paackland Harbor,2040-10-13 12:29:00,"Sentinel, Paackland Harbor here. Be advised of night operations protocol now in effect. Vessels with special clearance codes will be departing after hours. Maintain distance from these authorized operations per council directive.",4,vessel
905,Sentinel,2040-10-13 12:29:00,"Sentinel, Paackland Harbor here. Be advised of night operations protocol now in effect. Vessels with special clearance codes will be departing after hours. Maintain distance from these authorized operations per council directive.",4,vessel
908,Green Guardians,2040-10-13 12:31:00,"Green Guardians, Sentinel here. Night observation reveals five vessels now at Nemo Reef. Special clearance codes mentioned by Harbor Master. Water samples show increased diesel contamination. Documented activity with thermal imaging. Request guidance on next steps.",4,vessel
908,Green Guardians,2040-10-13 12:31:00,"Green Guardians, Sentinel here. Night observation reveals five vessels now at Nemo Reef. Special clearance codes mentioned by Harbor Master. Water samples show increased diesel contamination. Documented activity with thermal imaging. Request guidance on next steps.",4,vessel
910,Green Guardians,2040-10-13 12:34:00,"Seawatch, Green Guardians HQ here. We need you to coordinate with Sentinel and Horizon to gather additional evidence at Nemo Reef. Focus on water sample collection and documenting vessel movements. Council meeting postponed, but we're pressing for emergency session.",4,vessel
910,Seawatch,2040-10-13 12:34:00,"Seawatch, Green Guardians HQ here. We need you to coordinate with Sentinel and Horizon to gather additional evidence at Nemo Reef. Focus on water sample collection and documenting vessel movements. Council meeting postponed, but we're pressing for emergency session.",4,vessel
912,The Lookout,2040-10-13 12:36:00,"Sentinel, The Lookout here. Using long-range equipment to document west reef activity. Spotted what appears to be a music video shoot with lighting rigs and camera equipment. Can't confirm details at this distance. Can you get closer for verification?",5,pseudonym
912,Sentinel,2040-10-13 12:36:00,"Sentinel, The Lookout here. Using long-range equipment to document west reef activity. Spotted what appears to be a music video shoot with lighting rigs and camera equipment. Can't confirm details at this distance. Can you get closer for verification?",5,vessel
914,Sentinel,2040-10-13 12:38:00,"Mako, Sentinel here. Following your instruction to maintain distance. Five vessels now operating at Nemo Reef with Paackland Harbor's special clearance. They've installed temporary lighting structures and large cylindrical equipment. Continuing documentation.",4,vessel
914,Mako,2040-10-13 12:38:00,"Mako, Sentinel here. Following your instruction to maintain distance. Five vessels now operating at Nemo Reef with Paackland Harbor's special clearance. They've installed temporary lighting structures and large cylindrical equipment. Continuing documentation.",4,vessel
916,Davis,2040-10-13 12:40:00,"Davis, Mako here. Unauthorized vessels detected at Nemo Reef operating with Paackland clearance. Possible security breach. Proceed with heightened caution during our operation. Maintain radio silence except for emergencies. Will await your assessment.",4,person
916,Davis,2040-10-13 12:40:00,"Davis, Mako here. Unauthorized vessels detected at Nemo Reef operating with Paackland clearance. Possible security breach. Proceed with heightened caution during our operation. Maintain radio silence except for emergencies. Will await your assessment.",4,person
919,Reef Guardian,2040-10-13 12:41:00,"Mako, Reef Guardian here. We're gathering substantial evidence of unauthorized activity at Nemo Reef during this suspicious closure. Can you patrol the western boundary and document any vessel movements or equipment transfers? Need comprehensive coverage for our case.",4,vessel
919,Mako,2040-10-13 12:41:00,"Mako, Reef Guardian here. We're gathering substantial evidence of unauthorized activity at Nemo Reef during this suspicious closure. Can you patrol the western boundary and document any vessel movements or equipment transfers? Need comprehensive coverage for our case.",4,vessel
920,Mako,2040-10-13 12:44:00,"Reef Guardian, Mako here. Negative on your request. We operate strictly as a tourism vessel and cannot assist with surveillance. Suggest contacting proper authorities if you suspect illegal activities. Maintaining our scheduled route.",4,vessel
920,Reef Guardian,2040-10-13 12:44:00,"Reef Guardian, Mako here. Negative on your request. We operate strictly as a tourism vessel and cannot assist with surveillance. Suggest contacting proper authorities if you suspect illegal activities. Maintaining our scheduled route.",4,vessel
921,The Intern,2040-10-13 12:45:00,"The Intern here, Lookout. I'm packed for our 7AM birdwatching. Have you noticed any unusual vessel movements during dawn hours? I'll bring coffee and those specialty binoculars Mrs. Money lent me. Excited about those shearwaters!",4,pseudonym
921,The Lookout,2040-10-13 12:45:00,"The Intern here, Lookout. I'm packed for our 7AM birdwatching. Have you noticed any unusual vessel movements during dawn hours? I'll bring coffee and those specialty binoculars Mrs. Money lent me. Excited about those shearwaters!",4,pseudonym
923,The Lookout,2040-10-13 12:48:00,"The Lookout here, Intern! Just spotted those conservation vessels moving equipment to the eastern side of Nemo Reef. Perfect morning for our birdwatching! I've brought my special spotting scope - those shearwaters should be visible from our usual spot. See you at 7!",4,pseudonym
923,The Intern,2040-10-13 12:48:00,"The Lookout here, Intern! Just spotted those conservation vessels moving equipment to the eastern side of Nemo Reef. Perfect morning for our birdwatching! I've brought my special spotting scope - those shearwaters should be visible from our usual spot. See you at 7!",4,pseudonym
925,The Intern,2040-10-13 12:49:00,"Mrs. Money, The Intern here. I'll bring special binoculars to our 0500 meeting. The Lookout reports conservation vessels moving equipment to eastern Nemo Reef. Should I conduct reconnaissance before our meeting? All documentation ready as requested.",4,pseudonym
925,Mrs. Money,2040-10-13 12:49:00,"Mrs. Money, The Intern here. I'll bring special binoculars to our 0500 meeting. The Lookout reports conservation vessels moving equipment to eastern Nemo Reef. Should I conduct reconnaissance before our meeting? All documentation ready as requested.",4,pseudonym
926,The Lookout,2040-10-13 12:57:00,"Horizon, The Lookout here. Regarding that music video activity - can you use your signal equipment to verify? Strange to see lighting rigs and cameras at this hour. Could be cover for something else. Need better visuals than my equipment can provide.",5,pseudonym
926,Horizon,2040-10-13 12:57:00,"Horizon, The Lookout here. Regarding that music video activity - can you use your signal equipment to verify? Strange to see lighting rigs and cameras at this hour. Could be cover for something else. Need better visuals than my equipment can provide.",5,vessel
928,Oceanus City Council,2040-10-13 13:18:00,"Oceanus City Council, Paackland Harbor reporting. Night operations proceeding as directed with minimal radio communication. Two special clearance vessels departed at 0200 hours. No conservation vessels detected in proximity to operations. Awaiting further instructions.",4,vessel
928,Oceanus City Council,2040-10-13 13:18:00,"Oceanus City Council, Paackland Harbor reporting. Night operations proceeding as directed with minimal radio communication. Two special clearance vessels departed at 0200 hours. No conservation vessels detected in proximity to operations. Awaiting further instructions.",4,vessel
930,Oceanus City Council,2040-10-13 13:20:00,"Liam, Oceanus City Council here. Require immediate status report on EcoVigil positioning. Ensure Western quadrant remains completely restricted through next 48 hours. Prioritize monitoring any unauthorized conservation vessels near restricted zones. Report directly to me.",4,vessel
930,Liam Thorne,2040-10-13 13:20:00,"Liam, Oceanus City Council here. Require immediate status report on EcoVigil positioning. Ensure Western quadrant remains completely restricted through next 48 hours. Prioritize monitoring any unauthorized conservation vessels near restricted zones. Report directly to me.",4,person
933,Liam Thorne,2040-10-13 13:23:00,"Council, Liam Thorne reporting. Western quadrant restriction confirmed for 48 hours. EcoVigil redirected north as instructed. Unauthorized vessel monitoring in place. Will submit detailed report by 2200 hours as promised.",4,person
933,Oceanus City Council,2040-10-13 13:23:00,"Council, Liam Thorne reporting. Western quadrant restriction confirmed for 48 hours. EcoVigil redirected north as instructed. Unauthorized vessel monitoring in place. Will submit detailed report by 2200 hours as promised.",4,vessel
935,The Lookout,2040-10-14 08:06:00,"The Lookout checking in, Intern! Just spotted the conservation vessels deploying drones with cameras over Nemo Reef. They seem determined! Perfect weather for our birdwatching tomorrow though. I've packed extra snacks for our early start!",4,pseudonym
935,The Intern,2040-10-14 08:06:00,"The Lookout checking in, Intern! Just spotted the conservation vessels deploying drones with cameras over Nemo Reef. They seem determined! Perfect weather for our birdwatching tomorrow though. I've packed extra snacks for our early start!",4,pseudonym
